"text","text_en","cmp_code","eu_code"
"It is not in the gift of any neighbour and is also essential to the long-term security of Israel.",NA,"106",NA
"We are committed to recognising a Palestinian state as a contribution to a renewed peace process which results in a two-state solution",NA,"106",NA
"with a safe and secure Israel alongside a viable and sovereign Palestinian state.",NA,"106",NA
"Labour will also strengthen support for British nationals abroad.",NA,"601.1",NA
"We will introduce a new right to consular assistance in cases of human rights violations.",NA,"201.2",NA
"Modernising international development",NA,"H",NA
"With previous Labour governments, Britain gained world-leading expertise in international development, with the aim of making the world a safer, more prosperous place.",NA,"107",NA
"Under the Conservatives, this capacity has been degraded, and as a result Britain has lost influence.",NA,"107",NA
"Labour will turn the page to rebuild Britain’s reputation on international development with a new approach based on genuine respect and partnership with the global South to support our common interests.",NA,"107",NA
"To counter the growing influence of malign actors and boost efforts to combat threats like climate change, the UK’s development work must be closely aligned with our foreign policy aims, co-ordinated to tackle global poverty, instability, and the climate and nature crisis.",NA,"107",NA
"Our mission statement will be ‘to create a world free from poverty on a liveable planet’ as a signal of our commitment to greater multilateral action, and our intention to lead on this agenda.",NA,"107",NA
"Regaining Britain’s global leadership on development is a key part of our plan to reconnect with our allies and partners.",NA,"107",NA
"Labour will strengthen international development work within the Foreign, Commonwealth & Development Office.",NA,"107",NA
"We will renew expertise and focus, especially in priority areas such as supporting economic transformation,",NA,"410",NA
"tackling unsustainable debt,",NA,"414",NA
"empowering women and girls,",NA,"503",NA
"supporting conflict prevention,",NA,"106",NA
"and unlocking climate finance.",NA,"501",NA
"Labour is committed to restoring development spending at the level of 0.7 per cent of gross national income as soon as fiscal circumstances allow.",NA,"107",NA
"We will deliver value for money for the British taxpayer by working closely with the Independent Commission for Aid Impact to apply the highest standards to our aid spend – bringing in robust measures of development effectiveness, transparency, and scrutiny.",NA,"107",NA
"Labour will end the chaotic approach to foreign affairs, turn the page and reconnect with our allies, to once again stand strong on the world stage.",NA,"107",NA
"LABOUR’S FISCAL PLAN",NA,"H",NA
"Our fiscal rules are non-negotiable and will apply to every decision taken by a Labour government.",NA,"414",NA
"This means that the current budget must move into balance, so that day-to-day costs are met by revenues",NA,"414",NA
"and debt must be falling as a share of the economy by the fifth year of the forecast.",NA,"414",NA
"Costs for Labour’s additional public services spending are set out below.",NA,"414",NA
"We have used the last year of the most recent Office for Budget Responsibility forecast (2028-29) which represents the highest annual cost of the policies.",NA,"414",NA
"However, we will begin to put these policies in place from day one of a Labour government, moving as quickly as possible in a way that also ensures value for money for the taxpayer.",NA,"414",NA
"We have not allocated all additional revenue to potential spending.",NA,"414",NA
"This is a prudent approach in line with our commitment to economic stability.",NA,"414",NA
"Policies not listed here will be funded from existing budgets or do not have a cost.",NA,"414",NA
"Public Services ¹",NA,"H",NA
"1 May not sum due to rounding.",NA,NA,NA
"2 Revenue from tax avoidance driven by additional £855m per year investment in HMRC. Does not include £600m revenue from removing non-dom discount loophole in 2025-26.",NA,NA,NA
"3 Costs are England and Wales.",NA,NA,NA
"4 Costs are UK wide.",NA,NA,NA
"5 Scotland (£320m), Wales (£195m), Northern Ireland (£135m).",NA,NA,NA
"Green Prosperity Plan ⁶",NA,"H",NA
"The Green Prosperity Plan will be funded in part by a time-limited windfall tax on the oil and gas giants making record profits, with the rest of the funding coming from responsible borrowing to invest within Labour’s fiscal rules – catalytic investment that will leverage higher private investment and boost economic growth.",NA,"416.2",NA
"For transparency, we have given an annual average across the parliament given the exact profile of projects will be driven by partnership with business.",NA,"402",NA
"6 May not sum due to rounding.",NA,NA,NA
"7 Elements of the British Jobs Bonus (up to £500m per year from 2026-27) and Warm Homes Plan",NA,NA,NA
"Changes within departmental spending plans ⁸",NA,"H",NA
"We have identified waste and other efficiencies which will be used to fund further public service priorities.",NA,"414",NA
"For transparency, we have used an annual figure that reflects the highest annual costs of these policies given the differing profiles of each spending priority.",NA,"414",NA
"8 May not sum due to rounding.",NA,NA,NA
"CHANGE",NA,"H",NA
"At this election we can change Britain.",NA,"305.1",NA
"We can stop the chaos, turn the page, and start to rebuild our country.",NA,"305.1",NA
"A country restored to the service of working people; united in the common determination to build and share wealth.",NA,"503",NA
